DATE,UNIDADE,QUANTIDADE
2023-02-16,DAC de Barra de São Francisco,1464.0
2023-02-16,DAC de Bauru,5375.0
2023-02-16,DAC de Caxias do Sul,2169.0
2023-02-16,DAC de Governador Valadares,966.0
2023-02-16,DAC de Itajaí,977.0
2023-02-16,DAC de Itaobim,1869.0
2023-02-16,DAC de Jequié,4188.0
2023-02-16,DAC de Joinville,1089.0
2023-02-16,DAC de João Pessoa,3546.0
2023-02-16,DAC de Juazeiro,2617.0
2023-02-16,DAC de Londrina,2131.0
2023-02-16,DAC de Macapá,495.0
2023-02-16,DAC de Montes Claros,2052.0
2023-02-16,DAC de Mossoró,2357.0
2023-02-16,DAC de Ponta Grossa,481.0
2023-02-16,DAC de Rio Largo,2663.0
2023-02-16,DAC de Santa Maria,2123.0
2023-02-16,DAC de Santos,2636.0
2023-02-16,DAC de Serra,2616.0
2023-02-16,DAC de Socorro,4367.0
2023-02-16,DAC de São José,2144.0
2023-02-16,DAC de São José do Rio Preto,2773.0
2023-02-16,DAC de Teresina,3943.0
2023-02-17,CO de Araucária,8206.0
2023-02-17,CO de Barueri,16442.0
2023-02-17,CO de Belém,14905.0
2023-02-17,CO de Brasília,4291.0
2023-02-17,CO de Campo Grande,6426.0
2023-02-17,CO de Canoas,17718.0
2023-02-17,CO de Capuava,14605.0
2023-02-17,CO de Cascavel,4672.0
2023-02-17,CO de Cuiabá,7130.0
2023-02-17,CO de Duque de Caxias,17706.0
2023-02-17,CO de Fortaleza,9041.0
2023-02-17,CO de Goiânia,7287.0
2023-02-17,CO de Gurupi,3542.0
2023-02-17,CO de Ibirité,13010.0
2023-02-17,CO de Jardinópolis,8705.0
2023-02-17,CO de Mataripe,18951.0
2023-02-17,CO de Natal,5696.0
2023-02-17,CO de Passo Fundo,9549.0
2023-02-17,CO de Paulínia,14018.0
2023-02-17,CO de Pelotas,4634.0
2023-02-17,CO de Suape,13586.0
2023-02-17,CO de São José dos Campos,7486.0
2023-02-17,CO de São Luís,10973.0
2023-02-17,CO de Uberlândia,8825.0
2023-02-17,DAC de Aracaju,1012.0
2023-02-17,DAC de Barra de São Francisco,2224.0
2023-02-17,DAC de Bauru,3242.0
2023-02-17,DAC de Caxias do Sul,1193.0
2023-02-17,DAC de Governador Valadares,1407.0
2023-02-17,DAC de Itajaí,1125.0
2023-02-17,DAC de Itaobim,2094.0
2023-02-17,DAC de Jequié,5072.0
2023-02-17,DAC de Joinville,788.0
2023-02-17,DAC de João Pessoa,4039.0
2023-02-17,DAC de Juazeiro,1240.0
2023-02-17,DAC de Londrina,1926.0
2023-02-17,DAC de Macapá,1949.0
2023-02-17,DAC de Montes Claros,990.0
2023-02-17,DAC de Mossoró,1806.0
2023-02-17,DAC de Ponta Grossa,1378.0
2023-02-17,DAC de Rio Largo,1879.0
2023-02-17,DAC de Santa Maria,2303.0
2023-02-17,DAC de Santos,2778.0
2023-02-17,DAC de Serra,1822.0
2023-02-17,DAC de Socorro,6273.0
2023-02-17,DAC de São José,1611.0
2023-02-17,DAC de São José do Rio Preto,3848.0
2023-02-17,DAC de Teresina,3045.0
2023-02-18,CO de Araucária,4395.0
2023-02-18,CO de Barueri,9018.0
2023-02-18,CO de Belém,6742.0
2023-02-18,CO de Brasília,3176.0
2023-02-18,CO de Campo Grande,6063.0
2023-02-18,CO de Canoas,6521.0
2023-02-18,CO de Capuava,13989.0
2023-02-18,CO de Cascavel,2247.0
2023-02-18,CO de Cuiabá,2964.0
2023-02-18,CO de Duque de Caxias,15429.0
2023-02-18,CO de Fortaleza,12638.0
2023-02-18,CO de Goiânia,5920.0
2023-02-18,CO de Gurupi,1022.0
2023-02-18,CO de Ibirité,6053.0
2023-02-18,CO de Jardinópolis,2626.0
2023-02-18,CO de Mataripe,10635.0
2023-02-18,CO de Natal,7561.0
2023-02-18,CO de Passo Fundo,1973.0
2023-02-18,CO de Paulínia,7894.0
2023-02-18,CO de Pelotas,1569.0
2023-02-18,CO de Suape,18509.0
2023-02-18,CO de São José dos Campos,4033.0
2023-02-18,CO de São Luís,12430.0
2023-02-18,CO de Uberlândia,4121.0
2023-02-18,DAC de Aracaju,1135.0
2023-02-18,DAC de Barra de São Francisco,480.0
2023-02-18,DAC de Bauru,3328.0
2023-02-18,DAC de Caxias do Sul,754.0
2023-02-18,DAC de Governador Valadares,999.0
2023-02-18,DAC de Itajaí,492.0
2023-02-18,DAC de Itaobim,495.0
2023-02-18,DAC de Jequié,1958.0
2023-02-18,DAC de Joinville,698.0
2023-02-18,DAC de João Pessoa,2949.0
2023-02-18,DAC de Juazeiro,502.0
2023-02-18,DAC de Londrina,1210.0
2023-02-18,DAC de Macapá,534.0
2023-02-18,DAC de Montes Claros,1074.0
2023-02-18,DAC de Mossoró,1861.0
2023-02-18,DAC de Ponta Grossa,230.0
2023-02-18,DAC de Rio Largo,1343.0
2023-02-18,DAC de Santos,1550.0
2023-02-18,DAC de Serra,1360.0
2023-02-18,DAC de Socorro,3536.0
2023-02-18,DAC de São José,445.0
2023-02-18,DAC de São José do Rio Preto,2336.0
2023-02-18,DAC de Teresina,1652.0
2023-02-19,CO de Fortaleza,173.0
2023-02-19,CO de Goiânia,60.0
2023-02-19,CO de Uberlândia,88.0
2023-02-20,CO de Araucária,9504.0
2023-02-20,CO de Barueri,15836.0
2023-02-20,CO de Belém,19248.0
2023-02-20,CO de Brasília,5952.0
2023-02-20,CO de Campo Grande,9905.0
2023-02-20,CO de Canoas,19994.0
2023-02-20,CO de Capuava,16540.0
2023-02-20,CO de Cascavel,3842.0
2023-02-20,CO de Cuiabá,9199.0
2023-02-20,CO de Duque de Caxias,17906.0
2023-02-20,CO de Fortaleza,20277.0
2023-02-20,CO de Goiânia,6577.0
2023-02-20,CO de Gurupi,5856.0
2023-02-20,CO de Ibirité,8402.0
2023-02-20,CO de Jardinópolis,10246.0
2023-02-20,CO de Mataripe,14550.0
2023-02-20,CO de Natal,7309.0
2023-02-20,CO de Passo Fundo,4936.0
2023-02-20,CO de Paulínia,15981.0
2023-02-20,CO de Pelotas,4724.0
2023-02-20,CO de Suape,12826.0
2023-02-20,CO de São José dos Campos,7393.0
2023-02-20,CO de São Luís,18333.0
2023-02-20,CO de Uberlândia,5119.0
2023-02-20,DAC de Aracaju,1295.0
2023-02-20,DAC de Barra de São Francisco,1936.0
2023-02-20,DAC de Bauru,4126.0
2023-02-20,DAC de Caxias do Sul,2394.0
2023-02-20,DAC de Governador Valadares,982.0
2023-02-20,DAC de Itajaí,1004.0
2023-02-20,DAC de Itaobim,2909.0
2023-02-20,DAC de Jequié,3112.0
2023-02-20,DAC de Joinville,1312.0
2023-02-20,DAC de João Pessoa,4314.0
2023-02-20,DAC de Juazeiro,3345.0
2023-02-20,DAC de Londrina,2148.0
2023-02-20,DAC de Macapá,1229.0
2023-02-20,DAC de Montes Claros,1110.0
2023-02-20,DAC de Ponta Grossa,1983.0
2023-02-20,DAC de Rio Largo,2662.0
2023-02-20,DAC de Santa Maria,2357.0
2023-02-20,DAC de Santos,3229.0
2023-02-20,DAC de Serra,2528.0
2023-02-20,DAC de Socorro,6747.0
2023-02-20,DAC de São José,1106.0
2023-02-20,DAC de São José do Rio Preto,4499.0
2023-02-20,DAC de Teresina,2237.0
2023-02-21,CO de Goiânia,733.0
2023-02-21,CO de Gurupi,411.0
2023-02-21,CO de Mataripe,350.0
2023-02-21,DAC de São José do Rio Preto,131.0
2023-02-22,CO de Araucária,10237.0
2023-02-22,CO de Barueri,16951.0
2023-02-22,CO de Belém,12703.0
2023-02-22,CO de Brasília,3734.0
2023-02-22,CO de Campo Grande,8924.0
2023-02-22,CO de Canoas,16664.0
2023-02-22,CO de Capuava,18300.0
2023-02-22,CO de Cascavel,7023.0
2023-02-22,CO de Cuiabá,8658.0
2023-02-22,CO de Duque de Caxias,19173.0
2023-02-22,CO de Fortaleza,19509.0
2023-02-22,CO de Goiânia,11150.0
2023-02-22,CO de Gurupi,1661.0
2023-02-22,CO de Ibirité,12005.0
2023-02-22,CO de Jardinópolis,7745.0
2023-02-22,CO de Mataripe,13485.0
2023-02-22,CO de Natal,10290.0
2023-02-22,CO de Passo Fundo,7562.0
2023-02-22,CO de Paulínia,13903.0
2023-02-22,CO de Pelotas,4798.0
2023-02-22,CO de Suape,16988.0
2023-02-22,CO de São José dos Campos,6200.0
2023-02-22,CO de São Luís,9969.0
2023-02-22,CO de Uberlândia,10992.0
2023-02-22,DAC de Aracaju,3120.0
2023-02-22,DAC de Barra de São Francisco,1070.0
2023-02-22,DAC de Bauru,5790.0
2023-02-22,DAC de Caxias do Sul,3157.0
2023-02-22,DAC de Governador Valadares,1004.0
2023-02-22,DAC de Itajaí,1965.0
2023-02-22,DAC de Itaobim,2786.0
2023-02-22,DAC de Jequié,2379.0
2023-02-22,DAC de Joinville,1054.0
2023-02-22,DAC de João Pessoa,3412.0
2023-02-22,DAC de Juazeiro,2531.0
2023-02-22,DAC de Londrina,1701.0
2023-02-22,DAC de Macapá,1626.0
2023-02-22,DAC de Montes Claros,3151.0
2023-02-22,DAC de Mossoró,1908.0
2023-02-22,DAC de Ponta Grossa,1958.0
2023-02-22,DAC de Rio Largo,2890.0
2023-02-22,DAC de Santa Maria,1219.0
2023-02-22,DAC de Santos,1890.0
2023-02-22,DAC de Serra,4983.0
2023-02-22,DAC de Socorro,5614.0
2023-02-22,DAC de São José,992.0
2023-02-22,DAC de São José do Rio Preto,2309.0
2023-02-22,DAC de Teresina,4324.0
2023-02-23,CO de Araucária,8332.0
2023-02-23,CO de Barueri,18112.0
2023-02-23,CO de Belém,14677.0
2023-02-23,CO de Brasília,3922.0
2023-02-23,CO de Campo Grande,9547.0
2023-02-23,CO de Canoas,14476.0
2023-02-23,CO de Capuava,18228.0
2023-02-23,CO de Cascavel,5293.0
2023-02-23,CO de Cuiabá,6677.0
2023-02-23,CO de Duque de Caxias,16558.0
2023-02-23,CO de Fortaleza,18274.0
2023-02-23,CO de Goiânia,9609.0
2023-02-23,CO de Gurupi,5203.0
2023-02-23,CO de Ibirité,10627.0
2023-02-23,CO de Jardinópolis,7455.0
2023-02-23,CO de Mataripe,13861.0
2023-02-23,CO de Natal,7583.0
2023-02-23,CO de Passo Fundo,7440.0
2023-02-23,CO de Paulínia,15380.0
2023-02-23,CO de Pelotas,2781.0
2023-02-23,CO de Suape,18563.0
2023-02-23,CO de São José dos Campos,6338.0
2023-02-23,CO de São Luís,8680.0
2023-02-23,CO de Uberlândia,6890.0
2023-02-23,DAC de Aracaju,1136.0
2023-02-23,DAC de Barra de São Francisco,960.0
2023-02-23,DAC de Bauru,4471.0
2023-02-23,DAC de Caxias do Sul,2469.0
2023-02-23,DAC de Governador Valadares,1393.0
2023-02-23,DAC de Itajaí,1848.0
2023-02-23,DAC de Itaobim,1690.0
2023-02-23,DAC de Jequié,4184.0
2023-02-23,DAC de Joinville,2050.0
2023-02-23,DAC de João Pessoa,3959.0
2023-02-23,DAC de Juazeiro,502.0
2023-02-23,DAC de Londrina,1846.0
2023-02-23,DAC de Macapá,1150.0
2023-02-23,DAC de Montes Claros,1898.0
2023-02-23,DAC de Mossoró,1150.0
2023-02-23,DAC de Ponta Grossa,1349.0
2023-02-23,DAC de Rio Largo,2742.0
2023-02-23,DAC de Santa Maria,3279.0
2023-02-23,DAC de Santos,3985.0
2023-02-23,DAC de Serra,2994.0
2023-02-23,DAC de Socorro,5919.0
2023-02-23,DAC de São José,2238.0
2023-02-23,DAC de São José do Rio Preto,3460.0
2023-02-23,DAC de Teresina,3674.0
2023-02-24,CO de Araucária,10265.0
2023-02-24,CO de Barueri,13395.0
2023-02-24,CO de Belém,10771.0
2023-02-24,CO de Brasília,7944.0
2023-02-24,CO de Campo Grande,8219.0
2023-02-24,CO de Canoas,19209.0
2023-02-24,CO de Capuava,15210.0
2023-02-24,CO de Cascavel,3487.0
2023-02-24,CO de Cuiabá,9120.0
2023-02-24,CO de Duque de Caxias,20097.0
2023-02-24,CO de Fortaleza,15945.0
2023-02-24,CO de Goiânia,7840.0
2023-02-24,CO de Gurupi,5606.0
2023-02-24,CO de Ibirité,11654.0
2023-02-24,CO de Jardinópolis,7584.0
2023-02-24,CO de Mataripe,15629.0
2023-02-24,CO de Natal,8331.0
2023-02-24,CO de Passo Fundo,6517.0
2023-02-24,CO de Paulínia,20099.0
2023-02-24,CO de Pelotas,3267.0
2023-02-24,CO de Suape,16476.0
2023-02-24,CO de São José dos Campos,7267.0
2023-02-24,CO de São Luís,10563.0
2023-02-24,CO de Uberlândia,9524.0
2023-02-24,DAC de Aracaju,829.0
2023-02-24,DAC de Barra de São Francisco,2557.0
2023-02-24,DAC de Bauru,2889.0
2023-02-24,DAC de Caxias do Sul,2105.0
2023-02-24,DAC de Governador Valadares,1158.0
2023-02-24,DAC de Itajaí,1208.0
2023-02-24,DAC de Itaobim,997.0
2023-02-24,DAC de Jequié,6311.0
2023-02-24,DAC de Joinville,1717.0
2023-02-24,DAC de João Pessoa,3926.0
2023-02-24,DAC de Juazeiro,1691.0
2023-02-24,DAC de Londrina,2339.0
2023-02-24,DAC de Macapá,1553.0
2023-02-24,DAC de Montes Claros,1660.0
2023-02-24,DAC de Mossoró,2426.0
2023-02-24,DAC de Ponta Grossa,1544.0
2023-02-24,DAC de Rio Largo,2678.0
2023-02-24,DAC de Santa Maria,1233.0
2023-02-24,DAC de Santos,1959.0
2023-02-24,DAC de Serra,1568.0
2023-02-24,DAC de Socorro,7658.0
2023-02-24,DAC de São José,1659.0
2023-02-24,DAC de São José do Rio Preto,1842.0
2023-02-24,DAC de Teresina,3725.0
2023-02-25,CO de Araucária,4361.0
2023-02-25,CO de Barueri,12164.0
2023-02-25,CO de Belém,10717.0
2023-02-25,CO de Brasília,3280.0
2023-02-25,CO de Campo Grande,4902.0
2023-02-25,CO de Canoas,11857.0
2023-02-25,CO de Capuava,16019.0
2023-02-25,CO de Cascavel,2134.0
2023-02-25,CO de Cuiabá,4588.0
2023-02-25,CO de Duque de Caxias,13600.0
2023-02-25,CO de Fortaleza,16815.0
2023-02-25,CO de Goiânia,7300.0
2023-02-25,CO de Gurupi,2487.0
2023-02-25,CO de Ibirité,7180.0
2023-02-25,CO de Jardinópolis,3002.0
2023-02-25,CO de Mataripe,12878.0
2023-02-25,CO de Natal,6878.0
2023-02-25,CO de Passo Fundo,1526.0
2023-02-25,CO de Paulínia,7693.0
2023-02-25,CO de Pelotas,4183.0
2023-02-25,CO de Suape,18407.0
2023-02-25,CO de São José dos Campos,3749.0
2023-02-25,CO de São Luís,11129.0
2023-02-25,CO de Uberlândia,2294.0
2023-02-25,DAC de Aracaju,2264.0
2023-02-25,DAC de Barra de São Francisco,945.0
2023-02-25,DAC de Bauru,2402.0
2023-02-25,DAC de Caxias do Sul,633.0
2023-02-25,DAC de Governador Valadares,1575.0
2023-02-25,DAC de Itajaí,108.0
2023-02-25,DAC de Itaobim,884.0
2023-02-25,DAC de Jequié,1484.0
2023-02-25,DAC de Joinville,719.0
2023-02-25,DAC de João Pessoa,3171.0
2023-02-25,DAC de Juazeiro,190.0
2023-02-25,DAC de Londrina,1248.0
2023-02-25,DAC de Macapá,531.0
2023-02-25,DAC de Montes Claros,750.0
2023-02-25,DAC de Mossoró,686.0
2023-02-25,DAC de Ponta Grossa,481.0
2023-02-25,DAC de Rio Largo,1756.0
2023-02-25,DAC de Santa Maria,912.0
2023-02-25,DAC de Santos,1676.0
2023-02-25,DAC de Serra,975.0
2023-02-25,DAC de Socorro,4167.0
2023-02-25,DAC de São José,608.0
2023-02-25,DAC de São José do Rio Preto,1828.0
2023-02-25,DAC de Teresina,1655.0
2023-02-27,CO de Araucária,10481.0
2023-02-27,CO de Barueri,13902.0
2023-02-27,CO de Belém,14759.0
2023-02-27,CO de Brasília,6095.0
2023-02-27,CO de Campo Grande,10043.0
2023-02-27,CO de Canoas,19490.0
2023-02-27,CO de Capuava,16654.0
2023-02-27,CO de Cascavel,4968.0
2023-02-27,CO de Cuiabá,8304.0
2023-02-27,CO de Duque de Caxias,19281.0
2023-02-27,CO de Fortaleza,5961.0
2023-02-27,CO de Goiânia,5318.0
2023-02-27,CO de Gurupi,4256.0
2023-02-27,CO de Ibirité,12191.0
2023-02-27,CO de Jardinópolis,6346.0
2023-02-27,CO de Mataripe,12049.0
2023-02-27,CO de Natal,10486.0
2023-02-27,CO de Passo Fundo,10254.0
2023-02-27,CO de Paulínia,14440.0
2023-02-27,CO de Pelotas,4630.0
2023-02-27,CO de Suape,16688.0
2023-02-27,CO de São José dos Campos,6578.0
2023-02-27,CO de São Luís,11186.0
2023-02-27,CO de Uberlândia,10611.0
2023-02-27,DAC de Aracaju,1294.0
2023-02-27,DAC de Barra de São Francisco,1892.0
2023-02-27,DAC de Bauru,4098.0
2023-02-27,DAC de Caxias do Sul,1713.0
2023-02-27,DAC de Governador Valadares,1197.0
2023-02-27,DAC de Itajaí,1508.0
2023-02-27,DAC de Itaobim,2933.0
2023-02-27,DAC de Jequié,6893.0
2023-02-27,DAC de Joinville,642.0
2023-02-27,DAC de João Pessoa,4529.0
2023-02-27,DAC de Juazeiro,3093.0
2023-02-27,DAC de Londrina,1893.0
2023-02-27,DAC de Macapá,1818.0
2023-02-27,DAC de Montes Claros,2156.0
2023-02-27,DAC de Mossoró,1155.0
2023-02-27,DAC de Ponta Grossa,2025.0
2023-02-27,DAC de Rio Largo,3041.0
2023-02-27,DAC de Santa Maria,2086.0
2023-02-27,DAC de Santos,2551.0
2023-02-27,DAC de Serra,3183.0
2023-02-27,DAC de Socorro,6850.0
2023-02-27,DAC de São José,1787.0
2023-02-27,DAC de São José do Rio Preto,1897.0
2023-02-27,DAC de Teresina,3348.0
2023-02-28,CO de Araucária,10110.0
2023-02-28,CO de Barueri,12101.0
2023-02-28,CO de Belém,13864.0
2023-02-28,CO de Brasília,6476.0
2023-02-28,CO de Campo Grande,6612.0
2023-02-28,CO de Canoas,23799.0
2023-02-28,CO de Capuava,15237.0
2023-02-28,CO de Cascavel,4712.0
2023-02-28,CO de Cuiabá,7985.0
2023-02-28,CO de Duque de Caxias,19751.0
2023-02-28,CO de Fortaleza,18255.0
2023-02-28,CO de Goiânia,12918.0
2023-02-28,CO de Gurupi,4687.0
2023-02-28,CO de Ibirité,12246.0
2023-02-28,CO de Jardinópolis,9111.0
2023-02-28,CO de Mataripe,15064.0
2023-02-28,CO de Natal,8704.0
2023-02-28,CO de Passo Fundo,9330.0
2023-02-28,CO de Paulínia,12143.0
2023-02-28,CO de Pelotas,3905.0
2023-02-28,CO de Suape,19291.0
2023-02-28,CO de São José dos Campos,7422.0
2023-02-28,CO de São Luís,13766.0
2023-02-28,CO de Uberlândia,8568.0
2023-02-28,DAC de Aracaju,2976.0
2023-02-28,DAC de Barra de São Francisco,2516.0
2023-02-28,DAC de Bauru,1828.0
2023-02-28,DAC de Caxias do Sul,2999.0
2023-02-28,DAC de Governador Valadares,1222.0
2023-02-28,DAC de Itajaí,1516.0
2023-02-28,DAC de Itaobim,1108.0
2023-02-28,DAC de Jequié,5437.0
2023-02-28,DAC de Joinville,936.0
2023-02-28,DAC de João Pessoa,5163.0
2023-02-28,DAC de Juazeiro,2743.0
2023-02-28,DAC de Londrina,2411.0
2023-02-28,DAC de Macapá,1765.0
2023-02-28,DAC de Montes Claros,1082.0
2023-02-28,DAC de Mossoró,2290.0
2023-02-28,DAC de Ponta Grossa,1979.0
2023-02-28,DAC de Rio Largo,2664.0
2023-02-28,DAC de Santa Maria,4131.0
2023-02-28,DAC de Santos,2427.0
2023-02-28,DAC de Serra,3282.0
2023-02-28,DAC de Socorro,5147.0
2023-02-28,DAC de São José,1865.0
2023-02-28,DAC de São José do Rio Preto,4419.0
2023-02-28,DAC de Teresina,2806.0
2023-03-01,CO de Araucária,9140.0
2023-03-01,CO de Barueri,13020.0
2023-03-01,CO de Belém,10906.0
2023-03-01,CO de Brasília,3382.0
2023-03-01,CO de Campo Grande,9137.0
2023-03-01,CO de Canoas,11764.0
2023-03-01,CO de Capuava,16002.0
2023-03-01,CO de Cascavel,3806.0
2023-03-01,CO de Cuiabá,6908.0
2023-03-01,CO de Duque de Caxias,14306.0
2023-03-01,CO de Fortaleza,17125.0
2023-03-01,CO de Goiânia,6737.0
2023-03-01,CO de Gurupi,1755.0
2023-03-01,CO de Ibirité,12025.0
2023-03-01,CO de Jardinópolis,6933.0
2023-03-01,CO de Mataripe,13421.0
2023-03-01,CO de Natal,5467.0
2023-03-01,CO de Passo Fundo,5614.0
2023-03-01,CO de Paulínia,14162.0
2023-03-01,CO de Pelotas,3358.0
2023-03-01,CO de Suape,15214.0
2023-03-01,CO de São José dos Campos,4165.0
2023-03-01,CO de São Luís,228.0
2023-03-01,CO de Uberlândia,4084.0
2023-03-01,DAC de Aracaju,1070.0
2023-03-01,DAC de Barra de São Francisco,868.0
2023-03-01,DAC de Bauru,4181.0
2023-03-01,DAC de Caxias do Sul,1675.0
2023-03-01,DAC de Governador Valadares,1235.0
2023-03-01,DAC de Itajaí,260.0
2023-03-01,DAC de Itaobim,1674.0
2023-03-01,DAC de Jequié,4442.0
2023-03-01,DAC de Joinville,525.0
2023-03-01,DAC de João Pessoa,2879.0
2023-03-01,DAC de Juazeiro,1242.0
2023-03-01,DAC de Londrina,2256.0
2023-03-01,DAC de Macapá,1083.0
2023-03-01,DAC de Montes Claros,2326.0
2023-03-01,DAC de Mossoró,1601.0
2023-03-01,DAC de Ponta Grossa,607.0
2023-03-01,DAC de Rio Largo,2462.0
2023-03-01,DAC de Santa Maria,1463.0
2023-03-01,DAC de Santos,1657.0
2023-03-01,DAC de Serra,2567.0
2023-03-01,DAC de Socorro,3470.0
2023-03-01,DAC de São José,1580.0
2023-03-01,DAC de São José do Rio Preto,1099.0
2023-03-02,CO de Araucária,9495.0
2023-03-02,CO de Barueri,15930.0
2023-03-02,CO de Belém,12491.0
2023-03-02,CO de Brasília,4410.0
2023-03-02,CO de Campo Grande,8671.0
2023-03-02,CO de Canoas,15110.0
2023-03-02,CO de Capuava,13449.0
2023-03-02,CO de Cascavel,3447.0
2023-03-02,CO de Cuiabá,6304.0
2023-03-02,CO de Duque de Caxias,23416.0
2023-03-02,CO de Fortaleza,18346.0
2023-03-02,CO de Goiânia,8498.0
2023-03-02,CO de Gurupi,3533.0
2023-03-02,CO de Ibirité,10915.0
2023-03-02,CO de Jardinópolis,6241.0
2023-03-02,CO de Mataripe,13967.0
2023-03-02,CO de Natal,7759.0
2023-03-02,CO de Passo Fundo,4409.0
2023-03-02,CO de Paulínia,14317.0
2023-03-02,CO de Pelotas,8366.0
2023-03-02,CO de Suape,16403.0
2023-03-02,CO de São José dos Campos,5774.0
2023-03-02,CO de São Luís,12811.0
2023-03-02,CO de Uberlândia,5901.0
2023-03-02,DAC de Aracaju,1807.0
2023-03-02,DAC de Barra de São Francisco,3173.0
2023-03-02,DAC de Bauru,4837.0
2023-03-02,DAC de Caxias do Sul,1613.0
2023-03-02,DAC de Governador Valadares,2159.0
2023-03-02,DAC de Itajaí,1190.0
2023-03-02,DAC de Itaobim,1750.0
2023-03-02,DAC de Jequié,6727.0
2023-03-02,DAC de Joinville,1288.0
2023-03-02,DAC de João Pessoa,4634.0
2023-03-02,DAC de Juazeiro,1629.0
2023-03-02,DAC de Londrina,1455.0
2023-03-02,DAC de Macapá,430.0
2023-03-02,DAC de Montes Claros,2098.0
2023-03-02,DAC de Mossoró,1197.0
2023-03-02,DAC de Ponta Grossa,783.0
2023-03-02,DAC de Rio Largo,2137.0
2023-03-02,DAC de Santa Maria,702.0
2023-03-02,DAC de Santos,2266.0
2023-03-02,DAC de Serra,3275.0
2023-03-02,DAC de Socorro,6262.0
2023-03-02,DAC de São José,1414.0
2023-03-02,DAC de São José do Rio Preto,2345.0
2023-03-02,DAC de Teresina,944.0
2023-03-03,CO de Araucária,9075.0
2023-03-03,CO de Barueri,11506.0
2023-03-03,CO de Belém,12590.0
2023-03-03,CO de Brasília,5727.0
2023-03-03,CO de Campo Grande,6180.0
2023-03-03,CO de Canoas,15604.0
2023-03-03,CO de Capuava,14440.0
2023-03-03,CO de Cascavel,2971.0
2023-03-03,CO de Cuiabá,9054.0
2023-03-03,CO de Duque de Caxias,15787.0
2023-03-03,CO de Fortaleza,18414.0
2023-03-03,CO de Goiânia,7264.0
2023-03-03,CO de Gurupi,3033.0
2023-03-03,CO de Ibirité,7706.0
2023-03-03,CO de Jardinópolis,7813.0
2023-03-03,CO de Mataripe,16901.0
2023-03-03,CO de Natal,6095.0
2023-03-03,CO de Passo Fundo,5605.0
2023-03-03,CO de Paulínia,17132.0
2023-03-03,CO de Pelotas,4930.0
2023-03-03,CO de Suape,15622.0
2023-03-03,CO de São José dos Campos,5395.0
2023-03-03,CO de São Luís,12814.0
2023-03-03,CO de Uberlândia,7186.0
2023-03-03,DAC de Aracaju,2187.0
2023-03-03,DAC de Barra de São Francisco,1968.0
2023-03-03,DAC de Bauru,2357.0
2023-03-03,DAC de Caxias do Sul,1753.0
2023-03-03,DAC de Governador Valadares,574.0
2023-03-03,DAC de Itajaí,1100.0
2023-03-03,DAC de Itaobim,3445.0
2023-03-03,DAC de Jequié,6511.0
2023-03-03,DAC de Joinville,1030.0
2023-03-03,DAC de João Pessoa,4853.0
2023-03-03,DAC de Juazeiro,2643.0
2023-03-03,DAC de Londrina,1683.0
2023-03-03,DAC de Macapá,1420.0
2023-03-03,DAC de Montes Claros,1455.0
2023-03-03,DAC de Mossoró,2015.0
2023-03-03,DAC de Ponta Grossa,1881.0
2023-03-03,DAC de Rio Largo,3459.0
