DATE,UNIDADE,QUANTIDADE,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_MONTH,MONTH,QUARTER,YEAR,QUANTIDADE_LAG_1,QUANTIDADE_LAG_2,QUANTIDADE_MA_3
2024-04-23,CO de Cascavel,2235.0,23,1,4,4,2,2024,6142.0,165.0,4103.0
2024-04-24,CO de Cascavel,3111.0,24,2,4,4,2,2024,2235.0,6142.0,2847.333
2024-04-25,CO de Cascavel,4134.0,25,3,4,4,2,2024,3111.0,2235.0,3829.333
2024-04-26,CO de Cascavel,5037.0,26,4,4,4,2,2024,4134.0,3111.0,3160.0
2024-04-27,CO de Cascavel,2930.0,27,5,4,4,2,2024,5037.0,4134.0,4094.0
2024-05-01,CO de Cascavel,150.0,1,2,1,5,2,2024,2930.0,5037.0,4033.667
2024-05-02,CO de Cascavel,4028.0,2,3,1,5,2,2024,150.0,2930.0,2705.667
2024-05-03,CO de Cascavel,6110.0,3,4,1,5,2,2024,4028.0,150.0,2369.333
2024-05-04,CO de Cascavel,2009.0,4,5,1,5,2,2024,6110.0,4028.0,3429.333
2024-05-06,CO de Cascavel,4270.0,6,0,1,5,2,2024,2009.0,6110.0,4049.0
2024-05-07,CO de Cascavel,2374.0,7,1,1,5,2,2024,4270.0,2009.0,4129.667
2024-05-08,CO de Cascavel,6055.0,8,2,2,5,2,2024,2374.0,4270.0,2884.333
2024-05-09,CO de Cascavel,5232.0,9,3,2,5,2,2024,6055.0,2374.0,4233.0
2024-05-10,CO de Cascavel,2604.0,10,4,2,5,2,2024,5232.0,6055.0,4553.667
2024-05-11,CO de Cascavel,8231.0,11,5,2,5,2,2024,2604.0,5232.0,4630.333
2024-05-13,CO de Cascavel,7974.0,13,0,2,5,2,2024,8231.0,2604.0,5355.667
2024-05-14,CO de Cascavel,4660.0,14,1,2,5,2,2024,7974.0,8231.0,6269.667
2024-05-15,CO de Cascavel,7672.0,15,2,3,5,2,2024,4660.0,7974.0,6955.0
2024-05-16,CO de Cascavel,6452.0,16,3,3,5,2,2024,7672.0,4660.0,6768.667
2024-05-17,CO de Cascavel,6936.0,17,4,3,5,2,2024,6452.0,7672.0,6261.333
2024-05-18,CO de Cascavel,4766.0,18,5,3,5,2,2024,6936.0,6452.0,7020.0
2024-05-20,CO de Cascavel,8268.0,20,0,3,5,2,2024,4766.0,6936.0,6051.333
2024-05-21,CO de Cascavel,6293.0,21,1,3,5,2,2024,8268.0,4766.0,6656.667
2024-05-22,CO de Cascavel,6754.0,22,2,4,5,2,2024,6293.0,8268.0,6442.333
2024-05-23,CO de Cascavel,4231.0,23,3,4,5,2,2024,6754.0,6293.0,7105.0
2024-05-24,CO de Cascavel,7724.0,24,4,4,5,2,2024,4231.0,6754.0,5759.333
2024-05-25,CO de Cascavel,4352.0,25,5,4,5,2,2024,7724.0,4231.0,6236.333
2024-05-27,CO de Cascavel,6329.0,27,0,4,5,2,2024,4352.0,7724.0,5435.667
2024-05-28,CO de Cascavel,5470.0,28,1,4,5,2,2024,6329.0,4352.0,6135.0
2024-05-29,CO de Cascavel,6184.0,29,2,5,5,2,2024,5470.0,6329.0,5383.667
2023-02-04,CO de Cuiabá,3636.0,4,5,1,2,1,2023,4856.0,8959.0,6049.333
2023-02-06,CO de Cuiabá,6615.0,6,0,1,2,1,2023,3636.0,4856.0,5817.0
2023-02-07,CO de Cuiabá,10323.0,7,1,1,2,1,2023,6615.0,3636.0,5035.667
2023-02-08,CO de Cuiabá,7545.0,8,2,2,2,1,2023,10323.0,6615.0,6858.0
2023-02-09,CO de Cuiabá,7639.0,9,3,2,2,1,2023,7545.0,10323.0,8161.0
2023-02-10,CO de Cuiabá,3971.0,10,4,2,2,1,2023,7639.0,7545.0,8502.333
2023-02-11,CO de Cuiabá,3044.0,11,5,2,2,1,2023,3971.0,7639.0,6385.0
2023-02-13,CO de Cuiabá,10189.0,13,0,2,2,1,2023,3044.0,3971.0,4884.667
2023-02-14,CO de Cuiabá,6739.0,14,1,2,2,1,2023,10189.0,3044.0,5734.667
2023-02-15,CO de Cuiabá,4837.0,15,2,3,2,1,2023,6739.0,10189.0,6657.333
2023-02-16,CO de Cuiabá,7970.0,16,3,3,2,1,2023,4837.0,6739.0,7255.0
2023-02-17,CO de Cuiabá,7130.0,17,4,3,2,1,2023,7970.0,4837.0,6515.333
2023-02-18,CO de Cuiabá,2964.0,18,5,3,2,1,2023,7130.0,7970.0,6645.667
2023-02-20,CO de Cuiabá,9199.0,20,0,3,2,1,2023,2964.0,7130.0,6021.333
2023-02-22,CO de Cuiabá,8658.0,22,2,4,2,1,2023,9199.0,2964.0,6431.0
2023-02-23,CO de Cuiabá,6677.0,23,3,4,2,1,2023,8658.0,9199.0,6940.333
2023-02-24,CO de Cuiabá,9120.0,24,4,4,2,1,2023,6677.0,8658.0,8178.0
2023-02-25,CO de Cuiabá,4588.0,25,5,4,2,1,2023,9120.0,6677.0,8151.667
2023-02-27,CO de Cuiabá,8304.0,27,0,4,2,1,2023,4588.0,9120.0,6795.0
2023-02-28,CO de Cuiabá,7985.0,28,1,4,2,1,2023,8304.0,4588.0,7337.333
2023-03-01,CO de Cuiabá,6908.0,1,2,1,3,1,2023,7985.0,8304.0,6959.0
2023-03-02,CO de Cuiabá,6304.0,2,3,1,3,1,2023,6908.0,7985.0,7732.333
2023-03-03,CO de Cuiabá,9054.0,3,4,1,3,1,2023,6304.0,6908.0,7065.667
2023-03-04,CO de Cuiabá,4716.0,4,5,1,3,1,2023,9054.0,6304.0,7422.0
2023-03-06,CO de Cuiabá,6080.0,6,0,1,3,1,2023,4716.0,9054.0,6691.333
2023-03-07,CO de Cuiabá,7417.0,7,1,1,3,1,2023,6080.0,4716.0,6616.667
2023-03-08,CO de Cuiabá,7708.0,8,2,2,3,1,2023,7417.0,6080.0,6071.0
2023-03-09,CO de Cuiabá,5964.0,9,3,2,3,1,2023,7708.0,7417.0,7068.333
2023-03-10,CO de Cuiabá,6428.0,10,4,2,3,1,2023,5964.0,7708.0,7029.667
2023-03-11,CO de Cuiabá,3564.0,11,5,2,3,1,2023,6428.0,5964.0,6700.0
2023-03-13,CO de Cuiabá,5985.0,13,0,2,3,1,2023,3564.0,6428.0,5318.667
2023-03-14,CO de Cuiabá,9588.0,14,1,2,3,1,2023,5985.0,3564.0,5325.667
2023-03-15,CO de Cuiabá,6167.0,15,2,3,3,1,2023,9588.0,5985.0,6379.0
2023-03-16,CO de Cuiabá,7054.0,16,3,3,3,1,2023,6167.0,9588.0,7246.667
2023-03-17,CO de Cuiabá,6268.0,17,4,3,3,1,2023,7054.0,6167.0,7603.0
2023-03-18,CO de Cuiabá,3406.0,18,5,3,3,1,2023,6268.0,7054.0,6496.333
2023-03-20,CO de Cuiabá,9623.0,20,0,3,3,1,2023,3406.0,6268.0,5576.0
2023-03-21,CO de Cuiabá,7745.0,21,1,3,3,1,2023,9623.0,3406.0,6432.333
2023-03-22,CO de Cuiabá,6082.0,22,2,4,3,1,2023,7745.0,9623.0,6924.667
2023-03-23,CO de Cuiabá,6075.0,23,3,4,3,1,2023,6082.0,7745.0,7816.667
2023-03-24,CO de Cuiabá,4810.0,24,4,4,3,1,2023,6075.0,6082.0,6634.0
2023-03-25,CO de Cuiabá,2654.0,25,5,4,3,1,2023,4810.0,6075.0,5655.667
2023-03-27,CO de Cuiabá,8618.0,27,0,4,3,1,2023,2654.0,4810.0,4513.0
2023-03-28,CO de Cuiabá,6403.0,28,1,4,3,1,2023,8618.0,2654.0,5360.667
2023-03-29,CO de Cuiabá,8699.0,29,2,5,3,1,2023,6403.0,8618.0,5891.667
2023-03-30,CO de Cuiabá,7524.0,30,3,5,3,1,2023,8699.0,6403.0,7906.667
2023-03-31,CO de Cuiabá,7191.0,31,4,5,3,1,2023,7524.0,8699.0,7542.0
2023-04-01,CO de Cuiabá,5801.0,1,5,1,4,2,2023,7191.0,7524.0,7804.667
2023-04-03,CO de Cuiabá,7355.0,3,0,1,4,2,2023,5801.0,7191.0,6838.667
2023-04-04,CO de Cuiabá,8512.0,4,1,1,4,2,2023,7355.0,5801.0,6782.333
2023-04-05,CO de Cuiabá,7444.0,5,2,1,4,2,2023,8512.0,7355.0,7222.667
2023-04-06,CO de Cuiabá,9351.0,6,3,1,4,2,2023,7444.0,8512.0,7770.333
2023-04-08,CO de Cuiabá,4527.0,8,5,2,4,2,2023,9351.0,7444.0,8435.667
2023-04-10,CO de Cuiabá,8873.0,10,0,2,4,2,2023,4527.0,9351.0,7107.333
2023-04-11,CO de Cuiabá,7508.0,11,1,2,4,2,2023,8873.0,4527.0,7583.667
2023-04-12,CO de Cuiabá,11689.0,12,2,2,4,2,2023,7508.0,8873.0,6969.333
2023-04-13,CO de Cuiabá,8699.0,13,3,2,4,2,2023,11689.0,7508.0,9356.667
2023-04-14,CO de Cuiabá,7295.0,14,4,2,4,2,2023,8699.0,11689.0,9298.667
2023-04-15,CO de Cuiabá,5568.0,15,5,3,4,2,2023,7295.0,8699.0,9227.667
2023-04-17,CO de Cuiabá,9713.0,17,0,3,4,2,2023,5568.0,7295.0,7187.333
2023-04-18,CO de Cuiabá,9654.0,18,1,3,4,2,2023,9713.0,5568.0,7525.333
2023-04-19,CO de Cuiabá,7013.0,19,2,3,4,2,2023,9654.0,9713.0,8311.667
2023-04-20,CO de Cuiabá,8970.0,20,3,3,4,2,2023,7013.0,9654.0,8793.333
2023-04-22,CO de Cuiabá,7699.0,22,5,4,4,2,2023,8970.0,7013.0,8545.667
2023-04-24,CO de Cuiabá,8423.0,24,0,4,4,2,2023,7699.0,8970.0,7894.0
2023-04-25,CO de Cuiabá,8497.0,25,1,4,4,2,2023,8423.0,7699.0,8364.0
2023-04-26,CO de Cuiabá,12353.0,26,2,4,4,2,2023,8497.0,8423.0,8206.333
2023-04-27,CO de Cuiabá,8356.0,27,3,4,4,2,2023,12353.0,8497.0,9757.667
2023-04-28,CO de Cuiabá,9990.0,28,4,4,4,2,2023,8356.0,12353.0,9735.333
2023-04-29,CO de Cuiabá,4544.0,29,5,5,4,2,2023,9990.0,8356.0,10233.0
2023-05-02,CO de Cuiabá,7383.0,2,1,1,5,2,2023,4544.0,9990.0,7630.0
2023-05-03,CO de Cuiabá,7057.0,3,2,1,5,2,2023,7383.0,4544.0,7305.667
2023-05-04,CO de Cuiabá,8365.0,4,3,1,5,2,2023,7057.0,7383.0,6328.0
2023-05-05,CO de Cuiabá,7058.0,5,4,1,5,2,2023,8365.0,7057.0,7601.667
2023-05-06,CO de Cuiabá,5122.0,6,5,1,5,2,2023,7058.0,8365.0,7493.333
2023-05-08,CO de Cuiabá,4699.0,8,0,2,5,2,2023,5122.0,7058.0,6848.333
2023-05-09,CO de Cuiabá,11384.0,9,1,2,5,2,2023,4699.0,5122.0,5626.333
2023-05-10,CO de Cuiabá,5796.0,10,2,2,5,2,2023,11384.0,4699.0,7068.333
2023-05-11,CO de Cuiabá,7642.0,11,3,2,5,2,2023,5796.0,11384.0,7293.0
2023-05-12,CO de Cuiabá,5560.0,12,4,2,5,2,2023,7642.0,5796.0,8274.0
2023-05-13,CO de Cuiabá,3582.0,13,5,2,5,2,2023,5560.0,7642.0,6332.667
2023-05-15,CO de Cuiabá,5573.0,15,0,3,5,2,2023,3582.0,5560.0,5594.667
2023-05-16,CO de Cuiabá,8126.0,16,1,3,5,2,2023,5573.0,3582.0,4905.0
2023-05-17,CO de Cuiabá,3493.0,17,2,3,5,2,2023,8126.0,5573.0,5760.333
2023-05-18,CO de Cuiabá,3684.0,18,3,3,5,2,2023,3493.0,8126.0,5730.667
2023-05-19,CO de Cuiabá,7547.0,19,4,3,5,2,2023,3684.0,3493.0,5101.0
2023-05-20,CO de Cuiabá,4342.0,20,5,3,5,2,2023,7547.0,3684.0,4908.0
2023-05-22,CO de Cuiabá,6167.0,22,0,4,5,2,2023,4342.0,7547.0,5191.0
2023-05-23,CO de Cuiabá,7076.0,23,1,4,5,2,2023,6167.0,4342.0,6018.667
2023-05-24,CO de Cuiabá,10203.0,24,2,4,5,2,2023,7076.0,6167.0,5861.667
2023-05-25,CO de Cuiabá,9762.0,25,3,4,5,2,2023,10203.0,7076.0,7815.333
2023-05-26,CO de Cuiabá,7493.0,26,4,4,5,2,2023,9762.0,10203.0,9013.667
2023-05-27,CO de Cuiabá,5759.0,27,5,4,5,2,2023,7493.0,9762.0,9152.667
2023-05-29,CO de Cuiabá,6959.0,29,0,5,5,2,2023,5759.0,7493.0,7671.333
2023-05-30,CO de Cuiabá,5510.0,30,1,5,5,2,2023,6959.0,5759.0,6737.0
2023-05-31,CO de Cuiabá,9950.0,31,2,5,5,2,2023,5510.0,6959.0,6076.0
2023-06-01,CO de Cuiabá,6262.0,1,3,1,6,2,2023,9950.0,5510.0,7473.0
2023-06-02,CO de Cuiabá,7248.0,2,4,1,6,2,2023,6262.0,9950.0,7240.667
2023-06-03,CO de Cuiabá,3607.0,3,5,1,6,2,2023,7248.0,6262.0,7820.0
2023-06-05,CO de Cuiabá,8211.0,5,0,1,6,2,2023,3607.0,7248.0,5705.667
2023-06-06,CO de Cuiabá,7704.0,6,1,1,6,2,2023,8211.0,3607.0,6355.333
2023-06-07,CO de Cuiabá,6584.0,7,2,1,6,2,2023,7704.0,8211.0,6507.333
2023-06-09,CO de Cuiabá,10403.0,9,4,2,6,2,2023,6584.0,7704.0,7499.667
2023-06-10,CO de Cuiabá,3742.0,10,5,2,6,2,2023,10403.0,6584.0,8230.333
2023-06-12,CO de Cuiabá,10601.0,12,0,2,6,2,2023,3742.0,10403.0,6909.667
2023-06-13,CO de Cuiabá,7015.0,13,1,2,6,2,2023,10601.0,3742.0,8248.667
2023-06-14,CO de Cuiabá,7308.0,14,2,2,6,2,2023,7015.0,10601.0,7119.333
2023-06-15,CO de Cuiabá,8863.0,15,3,3,6,2,2023,7308.0,7015.0,8308.0
2023-06-16,CO de Cuiabá,10416.0,16,4,3,6,2,2023,8863.0,7308.0,7728.667
2023-06-17,CO de Cuiabá,6967.0,17,5,3,6,2,2023,10416.0,8863.0,8862.333
2023-06-19,CO de Cuiabá,7493.0,19,0,3,6,2,2023,6967.0,10416.0,8748.667
2023-06-20,CO de Cuiabá,6941.0,20,1,3,6,2,2023,7493.0,6967.0,8292.0
2023-06-21,CO de Cuiabá,8339.0,21,2,3,6,2,2023,6941.0,7493.0,7133.667
2023-06-22,CO de Cuiabá,8590.0,22,3,4,6,2,2023,8339.0,6941.0,7591.0
2023-06-23,CO de Cuiabá,8206.0,23,4,4,6,2,2023,8590.0,8339.0,7956.667
2023-06-24,CO de Cuiabá,3781.0,24,5,4,6,2,2023,8206.0,8590.0,8378.333
2023-06-26,CO de Cuiabá,8686.0,26,0,4,6,2,2023,3781.0,8206.0,6859.0
2023-06-27,CO de Cuiabá,9843.0,27,1,4,6,2,2023,8686.0,3781.0,6891.0
2023-06-28,CO de Cuiabá,6635.0,28,2,4,6,2,2023,9843.0,8686.0,7436.667
2023-06-29,CO de Cuiabá,9334.0,29,3,5,6,2,2023,6635.0,9843.0,8388.0
2023-06-30,CO de Cuiabá,10208.0,30,4,5,6,2,2023,9334.0,6635.0,8604.0
2023-07-01,CO de Cuiabá,3868.0,1,5,1,7,3,2023,10208.0,9334.0,8725.667
2023-07-03,CO de Cuiabá,7153.0,3,0,1,7,3,2023,3868.0,10208.0,7803.333
2023-07-04,CO de Cuiabá,10957.0,4,1,1,7,3,2023,7153.0,3868.0,7076.333
2023-07-05,CO de Cuiabá,5727.0,5,2,1,7,3,2023,10957.0,7153.0,7326.0
2023-07-06,CO de Cuiabá,6058.0,6,3,1,7,3,2023,5727.0,10957.0,7945.667
2023-07-07,CO de Cuiabá,9984.0,7,4,1,7,3,2023,6058.0,5727.0,7580.667
2023-07-17,CO de Cuiabá,7232.0,17,0,3,7,3,2023,9984.0,6058.0,7256.333
2023-07-18,CO de Cuiabá,11092.0,18,1,3,7,3,2023,7232.0,9984.0,7758.0
2023-07-19,CO de Cuiabá,8969.0,19,2,3,7,3,2023,11092.0,7232.0,9436.0
2023-07-20,CO de Cuiabá,3883.0,20,3,3,7,3,2023,8969.0,11092.0,9097.667
2023-07-21,CO de Cuiabá,6481.0,21,4,3,7,3,2023,3883.0,8969.0,7981.333
2023-07-22,CO de Cuiabá,6326.0,22,5,4,7,3,2023,6481.0,3883.0,6444.333
2023-07-24,CO de Cuiabá,7227.0,24,0,4,7,3,2023,6326.0,6481.0,5563.333
2023-07-25,CO de Cuiabá,11263.0,25,1,4,7,3,2023,7227.0,6326.0,6678.0
2023-07-26,CO de Cuiabá,6282.0,26,2,4,7,3,2023,11263.0,7227.0,8272.0
2023-07-27,CO de Cuiabá,6357.0,27,3,4,7,3,2023,6282.0,11263.0,8257.333
2023-07-28,CO de Cuiabá,8738.0,28,4,4,7,3,2023,6357.0,6282.0,7967.333
2023-07-29,CO de Cuiabá,3779.0,29,5,5,7,3,2023,8738.0,6357.0,7125.667
2023-07-31,CO de Cuiabá,9456.0,31,0,5,7,3,2023,3779.0,8738.0,6291.333
2023-08-01,CO de Cuiabá,3526.0,1,1,1,8,3,2023,9456.0,3779.0,7324.333
2023-08-02,CO de Cuiabá,7716.0,2,2,1,8,3,2023,3526.0,9456.0,5587.0
2023-08-03,CO de Cuiabá,6167.0,3,3,1,8,3,2023,7716.0,3526.0,6899.333
2023-08-04,CO de Cuiabá,6949.0,4,4,1,8,3,2023,6167.0,7716.0,5803.0
2023-08-05,CO de Cuiabá,2341.0,5,5,1,8,3,2023,6949.0,6167.0,6944.0
2023-08-07,CO de Cuiabá,7073.0,7,0,1,8,3,2023,2341.0,6949.0,5152.333
2023-08-08,CO de Cuiabá,7837.0,8,1,2,8,3,2023,7073.0,2341.0,5454.333
2023-08-09,CO de Cuiabá,5360.0,9,2,2,8,3,2023,7837.0,7073.0,5750.333
2023-08-10,CO de Cuiabá,8024.0,10,3,2,8,3,2023,5360.0,7837.0,6756.667
2023-08-11,CO de Cuiabá,7629.0,11,4,2,8,3,2023,8024.0,5360.0,7073.667
2023-08-12,CO de Cuiabá,5880.0,12,5,2,8,3,2023,7629.0,8024.0,7004.333
2023-08-14,CO de Cuiabá,3499.0,14,0,2,8,3,2023,5880.0,7629.0,7177.667
2023-08-15,CO de Cuiabá,9720.0,15,1,3,8,3,2023,3499.0,5880.0,5669.333
2023-08-16,CO de Cuiabá,6733.0,16,2,3,8,3,2023,9720.0,3499.0,6366.333
2023-08-17,CO de Cuiabá,6708.0,17,3,3,8,3,2023,6733.0,9720.0,6650.667
2023-08-18,CO de Cuiabá,5367.0,18,4,3,8,3,2023,6708.0,6733.0,7720.333
2023-08-19,CO de Cuiabá,3245.0,19,5,3,8,3,2023,5367.0,6708.0,6269.333
2023-08-21,CO de Cuiabá,5826.0,21,0,3,8,3,2023,3245.0,5367.0,5106.667
2023-08-22,CO de Cuiabá,9089.0,22,1,4,8,3,2023,5826.0,3245.0,4812.667
2023-08-23,CO de Cuiabá,7799.0,23,2,4,8,3,2023,9089.0,5826.0,6053.333
2023-08-24,CO de Cuiabá,6007.0,24,3,4,8,3,2023,7799.0,9089.0,7571.333
2023-08-25,CO de Cuiabá,3978.0,25,4,4,8,3,2023,6007.0,7799.0,7631.667
2023-08-26,CO de Cuiabá,4561.0,26,5,4,8,3,2023,3978.0,6007.0,5928.0
2023-08-28,CO de Cuiabá,6974.0,28,0,4,8,3,2023,4561.0,3978.0,4848.667
2023-08-29,CO de Cuiabá,3073.0,29,1,5,8,3,2023,6974.0,4561.0,5171.0
2023-08-30,CO de Cuiabá,7493.0,30,2,5,8,3,2023,3073.0,6974.0,4869.333
2023-08-31,CO de Cuiabá,5777.0,31,3,5,8,3,2023,7493.0,3073.0,5846.667
2023-09-01,CO de Cuiabá,4336.0,1,4,1,9,3,2023,5777.0,7493.0,5447.667
2023-09-02,CO de Cuiabá,4307.0,2,5,1,9,3,2023,4336.0,5777.0,5868.667
2023-09-04,CO de Cuiabá,8556.0,4,0,1,9,3,2023,4307.0,4336.0,4806.667
2023-09-05,CO de Cuiabá,5295.0,5,1,1,9,3,2023,8556.0,4307.0,5733.0
2023-09-06,CO de Cuiabá,9598.0,6,2,1,9,3,2023,5295.0,8556.0,6052.667
2023-09-08,CO de Cuiabá,11605.0,8,4,2,9,3,2023,9598.0,5295.0,7816.333
2023-09-09,CO de Cuiabá,7111.0,9,5,2,9,3,2023,11605.0,9598.0,8832.667
2023-09-11,CO de Cuiabá,8303.0,11,0,2,9,3,2023,7111.0,11605.0,9438.0
2023-09-12,CO de Cuiabá,7567.0,12,1,2,9,3,2023,8303.0,7111.0,9006.333
2023-09-13,CO de Cuiabá,6412.0,13,2,2,9,3,2023,7567.0,8303.0,7660.333
2023-09-14,CO de Cuiabá,6406.0,14,3,2,9,3,2023,6412.0,7567.0,7427.333
2023-09-15,CO de Cuiabá,5219.0,15,4,3,9,3,2023,6406.0,6412.0,6795.0
2023-09-16,CO de Cuiabá,4560.0,16,5,3,9,3,2023,5219.0,6406.0,6012.333
2023-09-18,CO de Cuiabá,4877.0,18,0,3,9,3,2023,4560.0,5219.0,5395.0
2023-09-19,CO de Cuiabá,5656.0,19,1,3,9,3,2023,4877.0,4560.0,4885.333
2023-09-20,CO de Cuiabá,5498.0,20,2,3,9,3,2023,5656.0,4877.0,5031.0
2023-09-21,CO de Cuiabá,8874.0,21,3,3,9,3,2023,5498.0,5656.0,5343.667
2023-09-22,CO de Cuiabá,3425.0,22,4,4,9,3,2023,8874.0,5498.0,6676.0
2023-09-23,CO de Cuiabá,2598.0,23,5,4,9,3,2023,3425.0,8874.0,5932.333
2023-09-25,CO de Cuiabá,6092.0,25,0,4,9,3,2023,2598.0,3425.0,4965.667
2023-09-26,CO de Cuiabá,4951.0,26,1,4,9,3,2023,6092.0,2598.0,4038.333
2023-09-27,CO de Cuiabá,4524.0,27,2,4,9,3,2023,4951.0,6092.0,4547.0
2023-09-28,CO de Cuiabá,10135.0,28,3,4,9,3,2023,4524.0,4951.0,5189.0
2023-09-29,CO de Cuiabá,5460.0,29,4,5,9,3,2023,10135.0,4524.0,6536.667
2023-09-30,CO de Cuiabá,6179.0,30,5,5,9,3,2023,5460.0,10135.0,6706.333
2023-10-02,CO de Cuiabá,3857.0,2,0,1,10,4,2023,6179.0,5460.0,7258.0
2023-10-03,CO de Cuiabá,9281.0,3,1,1,10,4,2023,3857.0,6179.0,5165.333
2023-10-04,CO de Cuiabá,4719.0,4,2,1,10,4,2023,9281.0,3857.0,6439.0
2023-10-05,CO de Cuiabá,5478.0,5,3,1,10,4,2023,4719.0,9281.0,5952.333
2023-10-06,CO de Cuiabá,6748.0,6,4,1,10,4,2023,5478.0,4719.0,6492.667
2023-10-07,CO de Cuiabá,5097.0,7,5,1,10,4,2023,6748.0,5478.0,5648.333
2023-10-09,CO de Cuiabá,7895.0,9,0,2,10,4,2023,5097.0,6748.0,5774.333
2023-10-10,CO de Cuiabá,7210.0,10,1,2,10,4,2023,7895.0,5097.0,6580.0
2023-10-11,CO de Cuiabá,6820.0,11,2,2,10,4,2023,7210.0,7895.0,6734.0
2023-10-13,CO de Cuiabá,12682.0,13,4,2,10,4,2023,6820.0,7210.0,7308.333
2023-10-14,CO de Cuiabá,7782.0,14,5,2,10,4,2023,12682.0,6820.0,8904.0
2023-10-16,CO de Cuiabá,7972.0,16,0,3,10,4,2023,7782.0,12682.0,9094.667
2023-10-17,CO de Cuiabá,9893.0,17,1,3,10,4,2023,7972.0,7782.0,9478.667
2023-10-18,CO de Cuiabá,6904.0,18,2,3,10,4,2023,9893.0,7972.0,8549.0
2023-10-19,CO de Cuiabá,7706.0,19,3,3,10,4,2023,6904.0,9893.0,8256.333
2023-10-20,CO de Cuiabá,9949.0,20,4,3,10,4,2023,7706.0,6904.0,8167.667
2023-10-21,CO de Cuiabá,6712.0,21,5,3,10,4,2023,9949.0,7706.0,8186.333
2023-10-23,CO de Cuiabá,4181.0,23,0,4,10,4,2023,6712.0,9949.0,8122.333
2023-10-24,CO de Cuiabá,6273.0,24,1,4,10,4,2023,4181.0,6712.0,6947.333
2023-10-25,CO de Cuiabá,4766.0,25,2,4,10,4,2023,6273.0,4181.0,5722.0
2023-10-26,CO de Cuiabá,5803.0,26,3,4,10,4,2023,4766.0,6273.0,5073.333
2023-10-27,CO de Cuiabá,5520.0,27,4,4,10,4,2023,5803.0,4766.0,5614.0
2023-10-28,CO de Cuiabá,6866.0,28,5,4,10,4,2023,5520.0,5803.0,5363.0
2023-10-30,CO de Cuiabá,7746.0,30,0,5,10,4,2023,6866.0,5520.0,6063.0
2023-10-31,CO de Cuiabá,13061.0,31,1,5,10,4,2023,7746.0,6866.0,6710.667
2023-11-01,CO de Cuiabá,4155.0,1,2,1,11,4,2023,13061.0,7746.0,9224.333
2023-11-03,CO de Cuiabá,11305.0,3,4,1,11,4,2023,4155.0,13061.0,8320.667
2023-11-04,CO de Cuiabá,6186.0,4,5,1,11,4,2023,11305.0,4155.0,9507.0
2023-11-06,CO de Cuiabá,4747.0,6,0,1,11,4,2023,6186.0,11305.0,7215.333
2023-11-07,CO de Cuiabá,5446.0,7,1,1,11,4,2023,4747.0,6186.0,7412.667
2023-11-08,CO de Cuiabá,5754.0,8,2,2,11,4,2023,5446.0,4747.0,5459.667
2023-11-09,CO de Cuiabá,6747.0,9,3,2,11,4,2023,5754.0,5446.0,5315.667
2023-11-10,CO de Cuiabá,10964.0,10,4,2,11,4,2023,6747.0,5754.0,5982.333
2023-11-11,CO de Cuiabá,3565.0,11,5,2,11,4,2023,10964.0,6747.0,7821.667
2023-11-13,CO de Cuiabá,5869.0,13,0,2,11,4,2023,3565.0,10964.0,7092.0
2023-11-14,CO de Cuiabá,7600.0,14,1,2,11,4,2023,5869.0,3565.0,6799.333
2023-11-16,CO de Cuiabá,8162.0,16,3,3,11,4,2023,7600.0,5869.0,5678.0
2023-11-17,CO de Cuiabá,7673.0,17,4,3,11,4,2023,8162.0,7600.0,7210.333
2023-11-18,CO de Cuiabá,6462.0,18,5,3,11,4,2023,7673.0,8162.0,7811.667
2023-11-21,CO de Cuiabá,8197.0,21,1,3,11,4,2023,6462.0,7673.0,7432.333
2023-11-22,CO de Cuiabá,8393.0,22,2,4,11,4,2023,8197.0,6462.0,7444.0
2023-11-23,CO de Cuiabá,8465.0,23,3,4,11,4,2023,8393.0,8197.0,7684.0
2023-11-24,CO de Cuiabá,7360.0,24,4,4,11,4,2023,8465.0,8393.0,8351.667
2023-11-25,CO de Cuiabá,4269.0,25,5,4,11,4,2023,7360.0,8465.0,8072.667
2023-11-27,CO de Cuiabá,7432.0,27,0,4,11,4,2023,4269.0,7360.0,6698.0
2023-11-28,CO de Cuiabá,7335.0,28,1,4,11,4,2023,7432.0,4269.0,6353.667
2023-11-29,CO de Cuiabá,6705.0,29,2,5,11,4,2023,7335.0,7432.0,6345.333
2023-11-30,CO de Cuiabá,7507.0,30,3,5,11,4,2023,6705.0,7335.0,7157.333
2023-12-01,CO de Cuiabá,4236.0,1,4,1,12,4,2023,7507.0,6705.0,7182.333
2023-12-02,CO de Cuiabá,2576.0,2,5,1,12,4,2023,4236.0,7507.0,6149.333
2023-12-04,CO de Cuiabá,9791.0,4,0,1,12,4,2023,2576.0,4236.0,4773.0
2023-12-05,CO de Cuiabá,6329.0,5,1,1,12,4,2023,9791.0,2576.0,5534.333
2023-12-06,CO de Cuiabá,6850.0,6,2,1,12,4,2023,6329.0,9791.0,6232.0
2023-12-07,CO de Cuiabá,5733.0,7,3,1,12,4,2023,6850.0,6329.0,7656.667
2023-12-09,CO de Cuiabá,6260.0,9,5,2,12,4,2023,5733.0,6850.0,6304.0
2023-12-11,CO de Cuiabá,8367.0,11,0,2,12,4,2023,6260.0,5733.0,6281.0
