mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_learning_rate,param_loss,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0.28000791867574054,0.03973309759520843,0.01625959078470866,0.005813799079090689,DecisionTreeRegressor(max_depth=1),0.5,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-2.550618298555354,-2.9100428893905392,-3.7564697336561674,-3.0723769738673536,0.505492292800373,623,-1.8380774901223724,-1.8533034992235673,-1.8977200151235318,-1.8630336681564905,0.025302369292563617
0.2898240884145101,0.010623645133567535,0.019384225209554035,0.007598969960969391,DecisionTreeRegressor(max_depth=1),0.5,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.550618298555354,-3.208927762039519,-3.746067352484349,-3.1685378043597408,0.4888749817325237,629,-1.7879111435923123,-1.8002613788066877,-1.8808621605305373,-1.8230115609765125,0.04121610509685673
0.5163648128509521,0.06560386331703816,0.03352125485738119,0.009412327213055854,DecisionTreeRegressor(max_depth=1),0.5,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-2.550618298555354,-2.623032188841169,-2.817173252279534,-2.6636079132253525,0.11253940908470203,549,-1.642234839230334,-1.7016181375166888,-1.6278168633119023,-1.6572232800196416,0.03193897343928945
0.6282973289489746,0.09601145567630738,0.030047098795572918,0.007478127459526187,DecisionTreeRegressor(max_depth=1),0.5,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.550618298555354,-2.737306451612913,-2.7146019962570196,-2.667508915475096,0.08317225224861269,550,-1.539988434010845,-1.5758550493236076,-1.604403650551861,-1.5734157112954377,0.026353909362347685
0.9240026473999023,0.045035978988403,0.06847453117370605,0.002968740566269407,DecisionTreeRegressor(max_depth=1),0.5,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-2.493810636404022,-2.673782923299449,-2.7146019962570196,-2.627398518653497,0.09591955272415723,542,-1.3857040191506496,-1.4480415136177645,-1.453909403427189,-1.429218312065201,0.030862364335804717
0.262684424718221,0.017025765691399325,0.018340667088826496,0.005195496190632456,DecisionTreeRegressor(max_depth=1),0.5,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-2.6951848174247184,-2.8076556603773537,-3.0390883585940034,-2.8473096121320256,0.14317061692147798,590,-1.7796939497107391,-1.822353668456175,-1.8151277712107439,-1.8057251297925525,0.018641712190483578
0.3578672409057617,0.027395898981157504,0.014049212137858072,3.986671071481882e-05,DecisionTreeRegressor(max_depth=1),0.5,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.867606426980548,-2.941586956521743,-3.214671206841927,-3.0079548634480733,0.14925819833964085,621,-1.7433144675066266,-1.7810934018254105,-1.782394574364911,-1.7689341478989826,0.018123636133499738
0.46710777282714844,0.011301263203086036,0.028048992156982422,0.010714572253301103,DecisionTreeRegressor(max_depth=1),0.5,exponential,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 80, 'random_state': 42}",-2.6951848174247184,-2.8076556603773537,-3.0390883585940034,-2.8473096121320256,0.14317061692147798,590,-1.6814326620194615,-1.7078210633117803,-1.7057644340769305,-1.6983393864693908,0.011984307229923255
0.6853915055592855,0.0443931179014383,0.03947877883911133,0.01161929060802057,DecisionTreeRegressor(max_depth=1),0.5,exponential,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 100, 'random_state': 42}",-2.6951848174247184,-2.8076556603773537,-3.0390883585940034,-2.8473096121320256,0.14317061692147798,590,-1.6353387144069917,-1.6832356055191138,-1.671302090356982,-1.6632921367610292,0.020357595830690266
0.9372616608937582,0.038685448414942966,0.07228803634643555,0.007827998368279783,DecisionTreeRegressor(max_depth=1),0.5,exponential,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.5, 'loss': 'exponential', 'n_estimators': 150, 'random_state': 42}",-2.550618298555354,-2.623032188841169,-2.9931562956471,-2.722268927681208,0.19381420221300968,560,-1.5993942068295293,-1.6147830966408296,-1.609032901599932,-1.6077367350234304,0.006348990379139889
0.2817489306131999,0.02198237113433384,0.016551891962687176,0.006475846973849105,DecisionTreeRegressor(max_depth=1),0.1,linear,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 40, 'random_state': 42}",-2.592542293233124,-2.5935197215777177,-2.9800317089452295,-2.722031241252024,0.1824343166530115,559,-2.10991934690846,-2.111878687142829,-2.1194895620731695,-2.113762532041486,0.004127865330196513
0.3090240955352783,0.013067218501342896,0.019678115844726562,0.007300422117768839,DecisionTreeRegressor(max_depth=1),0.1,linear,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 50, 'random_state': 42}",-2.658147011824849,-2.618086560364454,-2.985840659340631,-2.7540247438433116,0.1647324577432511,572,-2.1082622967844147,-2.1126794449594835,-2.118592007666979,-2.1131779164702924,0.004231791355494619
0.5250959396362305,0.023101667950652768,0.03090945879618327,0.011560366891329103,DecisionTreeRegressor(max_depth=1),0.1,linear,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 80, 'random_state': 42}",-2.732943161094224,-2.7127499999999505,-3.0427221716711936,-2.829471777588456,0.15101597900239344,580,-2.1062825927196887,-2.1107467691757007,-2.116699521501976,-2.111242961132455,0.004267142381600136
0.5386369228363037,0.09427793437792113,0.03317689895629883,0.009389247841466322,DecisionTreeRegressor(max_depth=1),0.1,linear,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 100, 'random_state': 42}",-2.732943161094224,-2.738651869158851,-3.0427221716711936,-2.8381057339747566,0.14470443962004492,586,-2.1062825927196887,-2.109832746589368,-2.115470327770046,-2.110528555693034,0.003783008641319726
0.4970189730326335,0.028322275178482126,0.02784872055053711,0.008463771282326707,DecisionTreeRegressor(max_depth=1),0.1,linear,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'linear', 'n_estimators': 150, 'random_state': 42}",-2.732943161094224,-2.738651869158851,-3.0427221716711936,-2.8381057339747566,0.14470443962004492,586,-2.1062825927196887,-2.109832746589368,-2.115470327770046,-2.110528555693034,0.003783008641319726
0.29195427894592285,0.020978098350381485,0.02101421356201172,0.006463618080288393,DecisionTreeRegressor(max_depth=1),0.1,square,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 40, 'random_state': 42}",-2.9928271284271597,-2.8763539823008775,-3.335043650793629,-3.068074920507222,0.19467190459024605,622,-2.0331442439396348,-2.0336096510715147,-2.0642624199922732,-2.043672105001141,0.014560791061961285
0.3523651758829753,0.05991627618770003,0.021526018778483074,0.008613606721458585,DecisionTreeRegressor(max_depth=1),0.1,square,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 50, 'random_state': 42}",-2.9928271284271597,-2.8763539823008775,-3.400817681248085,-3.089999597325374,0.22486649285324486,626,-1.9951918568382407,-1.9942496024963117,-2.0197401324034545,-2.0030605305793356,0.011800531021090627
0.5146941343943278,0.028521635741405035,0.03530565897623698,0.010331329938942172,DecisionTreeRegressor(max_depth=1),0.1,square,80,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 80, 'random_state': 42}",-2.9928271284271597,-3.225812371134037,-3.400817681248085,-3.2064857269364277,0.16712113806006473,630,-1.9335701801195433,-1.9651690193256697,-1.9612474890387306,-1.9533288961613147,0.014062947644131034
0.5848341782887777,0.029623968065390395,0.04234703381856283,0.011009750001508044,DecisionTreeRegressor(max_depth=1),0.1,square,100,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 100, 'random_state': 42}",-2.9928271284271597,-2.8763539823008775,-3.400817681248085,-3.089999597325374,0.22486649285324486,626,-1.91477309111012,-1.90787231949894,-1.93477078476104,-1.9191387317900332,0.011406897687326051
0.9403648376464844,0.032400122040029455,0.04954171180725098,0.015625627496301087,DecisionTreeRegressor(max_depth=1),0.1,square,150,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'square', 'n_estimators': 150, 'random_state': 42}",-2.8362257142857006,-2.8140123203285197,-3.335043650793629,-2.99509389513595,0.24055177681954612,618,-1.8724789598642662,-1.8742722904985645,-1.8986742435978532,-1.8818084979868945,0.011948334331645138
0.3371651967366536,0.04367027266786695,0.023052215576171875,0.006543119881521258,DecisionTreeRegressor(max_depth=1),0.1,exponential,40,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 40, 'random_state': 42}",-2.6344101274312424,-2.611378723404265,-2.893264078905499,-2.7130176432470026,0.12779982933884776,558,-2.111237541664842,-2.115244602423037,-2.1120436059089718,-2.1128419166656167,0.0017305315229909442
0.3324403762817383,0.06584940164484514,0.01896945635477702,0.004749852714992715,DecisionTreeRegressor(max_depth=1),0.1,exponential,50,42,"{'estimator': DecisionTreeRegressor(max_depth=1), 'learning_rate': 0.1, 'loss': 'exponential', 'n_estimators': 50, 'random_state': 42}",-2.7481723356008496,-2.623032188841169,-2.9068345864661604,-2.7593463703027266,0.11613094480818473,573,-2.110424211029179,-2.1084706737091694,-2.102705789129367,-2.107200224622572,0.003276587637273689
