mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_seed,param_subsample,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,mean_train_score,std_train_score
0.07583320140838623,4.9233436584472656e-05,0.005669236183166504,0.0006536245346069336,1.0,0,0.3,6,40,0.5,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0.5, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.41168971470424,-0.8765269252232173,-1.1441083199637285,0.26758139474051135,602,-0.5043090009259745,-0.5238657510863063,-0.5140873760061404,0.00977837508016588
0.08125174045562744,0.0040236711502075195,0.0057010650634765625,0.0002720355987548828,1.0,0,0.3,6,40,0.5,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0.5, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.0703931535993283,-0.8146590750558066,-0.9425261143275674,0.12786703927176085,363,-0.5007868801307519,-0.5238683553937978,-0.5123276177622749,0.011540737631522968
0.09860587120056152,0.008570194244384766,0.008690357208251953,0.003916025161743164,1.0,0,0.3,6,40,0.5,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-1.0956900460379444,-0.7734363664899584,-0.9345632062639514,0.161126839773993,353,-0.4622407899148925,-0.49813158203025565,-0.48018618597257406,0.017945396057681584
0.09399330615997314,0.0020421743392944336,0.006464362144470215,0.0007590055465698242,1.0,0,0.3,6,40,0.5,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 0.5, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-0.9759903390066934,-0.8765840366908496,-0.9262871878487715,0.0497031511579219,343,-0.47843463794605123,-0.49845530904465457,-0.4884449734953529,0.010010335549301669
0.09468424320220947,0.0036813020706176758,0.009763002395629883,0.002118349075317383,1.0,0,0.3,6,40,1.0,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 1.0, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.22364039829799,-0.8497558157784612,-1.0366981070382255,0.18694229125976441,495,-0.5256540076953282,-0.5136510799296126,-0.5196525438124704,0.006001463882857827
0.09510302543640137,0.0039823055267333984,0.007756233215332031,0.0026743412017822266,1.0,0,0.3,6,40,1.0,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 1.0, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.0819854300362712,-0.8536010306222112,-0.9677932303292411,0.11419219970703004,401,-0.5531953530151466,-0.5632479004751197,-0.5582216267451332,0.005026273729986597
0.10464644432067871,0.007293224334716797,0.012665152549743652,0.0007320642471313477,1.0,0,0.3,6,40,1.0,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-0.917447771344864,-0.8215019880022335,-0.8694748796735488,0.04797289167131524,244,-0.5017685298935297,-0.49801548563307957,-0.49989200776330467,0.0018765221302250723
0.09523189067840576,4.7087669372558594e-05,0.006850600242614746,0.001015782356262207,1.0,0,0.3,6,40,1.0,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 40, 'reg_alpha': 1.0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.2931867327008908,-0.8821447753906264,-1.0876657540457586,0.2055209786551322,552,-0.5203925437833516,-0.5153141112436299,-0.5178533275134908,0.0025392162698608667
0.2137669324874878,0.017730355262756348,0.008732795715332031,0.003849029541015625,1.0,0,0.3,6,100,0,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.1896329171316953,-0.7092763410295808,-0.949454629080638,0.24017828805105723,376,-0.17547169890782546,-0.17391512743424895,-0.1746934131710372,0.000778285736788259
0.2003234624862671,0.024788737297058105,0.005478382110595703,0.0004334449768066406,1.0,0,0.3,6,100,0,1,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 1, 'seed': 42, 'subsample': 1.0}",-1.2093658883230998,-1.0293648420061399,-1.1193653651646198,0.09000052315847995,584,-0.19079205412243724,-0.17611023992979555,-0.1834511470261164,0.007340907096320848
0.2088090181350708,0.040058255195617676,0.005020260810852051,5.543231964111328e-05,1.0,0,0.3,6,100,0,0.5,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 0.8}",-0.8227942330496631,-0.8216214425223244,-0.8222078377859938,0.0005863952636693814,177,-0.14959299435877196,-0.16019486007938938,-0.15489392721908068,0.0053009328603087075
0.1691608428955078,0.02597522735595703,0.006101489067077637,0.00037920475006103516,1.0,0,0.3,6,100,0,0.5,42,1.0,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0, 'reg_lambda': 0.5, 'seed': 42, 'subsample': 1.0}",-1.1929921177455327,-0.7109792218889542,-0.9519856698172435,0.24100644792828924,379,-0.167084886705553,-0.17767281846037122,-0.1723788525829621,0.005293965877409115
0.17688798904418945,0.013981342315673828,0.005991220474243164,8.249282836914062e-05,1.0,0,0.3,6,100,0.5,1,42,0.8,"{'colsample_bytree': 1.0, 'gamma': 0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 100, 'reg_alpha': 0.5, 'reg_lambda': 1, 'seed': 42, 'subsample': 0.8}",-1.452656293596539,-0.8640735735212084,-1.1583649335588737,0.2942913600376653,612,-0.2044142981926793,-0.21685152209154546,-0.21063291014211238,0.006218611949433073
